gen	ENSG00000127720	ENSG00000256574	ENSG00000109819	ENSG00000161057	ENSG00000237787	ENSG00000051596	ENSG00000172244	ENSG00000189241	ENSG00000182511	ENSG00000100796	ENSG00000111886	ENSG00000082701	ENSG00000198453	ENSG00000163312	ENSG00000158427	ENSG00000089335	ENSG00000101916	ENSG00000182793	ENSG00000107185	ENSG00000167757	ENSG00000197620	ENSG00000130707	ENSG00000134779	ENSG00000079308	ENSG00000165272	ENSG00000021461	ENSG00000179097	ENSG00000164307	ENSG00000204119	ENSG00000136531	ENSG00000077092	ENSG00000120500	ENSG00000253251	ENSG00000259494	ENSG00000250210	ENSG00000226321	ENSG00000178075	ENSG00000186105	ENSG00000100982	ENSG00000204661	ENSG00000035499	ENSG00000146094	ENSG00000258708	ENSG00000163082	ENSG00000183791	ENSG00000091732	ENSG00000127511	ENSG00000168813	ENSG00000237441	ENSG00000048392	ENSG00000198711	ENSG00000245848	ENSG00000233889	ENSG00000058063	ENSG00000126581	ENSG00000101282	ENSG00000175084	ENSG00000189013	ENSG00000136098	ENSG00000113966	ENSG00000178053	ENSG00000100473	ENSG00000171450	ENSG00000168393	ENSG00000185787	ENSG00000047315	ENSG00000203784	ENSG00000184012	ENSG00000111269	ENSG00000163624	ENSG00000151414	ENSG00000187824	ENSG00000008513	ENSG00000242498	ENSG00000165898	ENSG00000174446	ENSG00000089101	ENSG00000105672	ENSG00000124787	ENSG00000101846	ENSG00000070770	ENSG00000187550	ENSG00000005486	ENSG00000259224	ENSG00000118705	ENSG00000124588	ENSG00000189132	ENSG00000222020	ENSG00000136160	ENSG00000135426	ENSG00000056661	ENSG00000006625	ENSG00000166199	ENSG00000186113	ENSG00000128590	ENSG00000025423	ENSG00000166926	ENSG00000078018	ENSG00000172772	ENSG00000132305	ENSG00000115183	ENSG00000100218	ENSG00000167699	ENSG00000129244	ENSG00000196431	ENSG00000166578	ENSG00000138594	ENSG00000181634	ENSG00000166592	ENSG00000134262
10100	0.938385289236831	-0.902526194656028	0.837835544165917	3.85996961001667	-2.28089321819388	0.906770455720591	0.221021576018153	3.7545955295652	3.47865411910023	3.65257402404911	0.679324598644804	2.88060725294051	0.51868416497683	2.29740368824945	0.0599826487744157	3.38300792154803	1.32723277579038	-4.00906407537957	2.6683866650954	2.97363202842996	2.08035796805898	3.96496660294994	2.91442218930317	4.62349653734533	3.47754023812424	-2.16994401206961	-0.870108726636005	2.93740324022463	-2.83488267448637	-1.02789019203231	2.50184045775907	-1.07124907351982	1.13065668514767	2.06580631295334	-1.29722065197117	2.12313204838007	1.61144682055027	0.996577203239209	4.26846526469288	-2.57335663942451	-1.59190224381942	3.38339754453989	1.08210131919914	2.0025703350685	-10	2.05465290233963	3.9205085668671	2.09464016086427	4.65018651904862	3.15289177251003	0.17023012287096	1.52427640166183	-3.0551721603083	2.81184486314077	3.47735366004381	2.50563288031001	5.47063825722451	-1.17638531234966	2.6795574419854	1.57474803794085	2.10876587262702	-0.409023989483303	-1.52764655953422	2.64862112928201	4.84527890438357	3.75424767532089	-1.18696345329233	4.07643954186138	3.63957421697869	1.76370936632971	3.52734956788762	1.8248793979843	3.04436438065501	2.10777444120345	2.21222926841041	3.0985538302885	-0.887104265789581	-0.532339155806977	0.410616590078673	2.32772476433897	3.30241107175258	-3.2241884122814	4.64917885993626	-2.45704888513157	4.8902342330687	2.87395239703917	-3.22892890860088	1.54006382319401	3.74578309757083	1.29324965087821	3.91465568528106	3.81236023421409	2.68874094081787	-10	3.58734126847889	3.37812529391449	0.774588692295662	2.41010288083325	-10	3.90749870485514	3.74207736243842	-0.618982161853188	3.51955998862674	2.62736627352093	-1.18583782060629	1.52958070026439	3.11552301163917	0.83583885150943	4.43780897172294	2.38373688756266
10150	0.979093511948477	-0.9816497280326	0.746784221707826	3.887975383056	-10	1.30976300482275	0.115126016880997	3.76275594412228	3.64936492482006	3.39908049727499	1.00411136585818	2.60154807577145	0.50928455471485	2.22124512144218	-0.415276217799463	3.34399410071583	1.32723277579038	-10	2.44216503024107	2.88438346638701	1.86897504154936	4.06040213297054	2.83337133513458	4.68495738864573	4.21348263809148	-1.56053741293928	-1.16656321435451	2.80771288129333	-1.64272221161823	-0.910501485855514	2.33211619496566	-1.63365379837691	0.744692248064222	2.18312551613422	-1.52690760004742	1.47208987445018	1.52034253277888	1.16771587281068	3.85181928494134	-2.99848785290131	-1.82238880664495	3.4058362157716	0.586810461742347	2.40214898483974	-10	2.8785518516434	3.90563206518845	2.1377649557635	4.62746366106696	3.20368242612736	-0.0992908283261059	0.703291711239793	-3.94270142885129	2.58893750978316	3.32611521098039	2.11857860024215	5.3287931444963	-0.747131836186805	2.92928444844658	1.6764675233202	2.02468366118935	-0.394300539168723	-2.05886493160906	2.88845403769912	4.96294909826625	3.8077586604556	-1.00802337234059	4.13498396877513	3.62289049092225	2.08628218033576	3.81798868341162	1.52624065073371	3.2935144213694	2.65102589980514	2.51166581634038	2.75891253774298	-0.0842937094494465	-0.17674195663448	1.6210835718864	2.46685575347513	3.45154473649059	-4.61366375179238	4.61213945755879	-1.66258854651645	5.07874687691902	2.87395239703917	-4.01331538290767	1.18590424106979	3.75781451964092	1.25201103696243	4.10520132515024	3.17329517827461	2.68003687305201	-10	3.49223992166852	3.24740220874239	1.70812284260531	2.10373817849213	-6.11101052951189	3.71668495129423	3.87468844533241	0.31528573892507	3.62235039568159	2.11290316981699	-1.87392110167742	1.63974100490946	2.54874542663173	0.446968972891001	4.62167464508276	2.55232284220531
10200	1.39922114318237	-0.285499458376583	0.861045674381257	3.73001640146409	-10	1.45831398103279	0.0944748817704603	3.7914554665556	3.59960434265707	3.47650144174031	0.551269803800733	2.88999617583913	0.576010995078546	2.39215245279546	-0.182701938835495	3.14492406145962	1.84856499847717	-10	2.48851421113924	2.9315990269828	1.73890960458973	3.75523893067428	2.8584396823823	4.48866337613067	3.6658172920774	-1.59727619420212	-0.796962859731733	2.66771676211311	-2.88506826939165	-1.46039031375703	2.28761524507429	-1.93200983865995	1.20576943256035	2.22708174948669	-1.18517013998481	1.24452573498559	1.69012906473355	1.05651777771879	3.78965799626957	-1.98361734515946	-0.088549780954158	3.52326937222512	0.764245408483149	1.32015724168603	-10	2.82627806297832	3.92534658594987	2.20706271549837	4.7098557376446	3.42418223075927	0.209933164046854	0.675029896009642	-2.70566728441695	2.69010376530238	3.54641222065073	2.16168337099228	5.3287931444963	-1.1007111558657	2.92928444844658	1.40857688372064	2.09456049714605	-0.634417331990495	-1.83378274715546	2.54950895987363	4.96294909826625	3.8077586604556	-1.24851487154088	4.39869478273329	3.65733017235544	3.0651033003612	3.81798868341162	1.65030355889577	3.48539623996847	2.52947398061126	2.5745621306717	2.72909766820341	0.0275949546476598	0.0703501882642495	0.790067064227543	2.06676113282505	3.2585028898774	-3.21086873236624	4.97575291424593	-2.7022653829969	5.0302444481201	3.14862905626125	-3.89166440358477	1.39799733092105	3.67130800718111	1.06975583029141	4.39296460945118	3.48949830938547	2.85891437254613	-10	3.7497860233179	3.7537574290937	0.176999942080579	2.44007343822443	-10	3.90734162654215	3.82563775275322	0.685976394519985	3.6108145197539	2.30742036236001	-1.68640507112839	1.82799395993763	2.83007224405786	0.421608472960381	4.53302525879224	2.36374732908231
10250	0.994706050110866	-0.604309460440542	0.856911788860756	4.03757879996708	-3.10668130328795	1.4898481188675	0.276117546896822	3.81683537609481	3.64854229900241	3.57571926506309	1.00413038821011	3.04490440351415	0.464618672963016	1.97042541023767	0.29055138968633	3.37119870635555	1.72708280226006	-3.39221483612175	2.75850012201964	3.08292690688613	1.71543369053255	4.02909265037956	2.95999993042882	4.71295758205959	4.33111862535343	-2.09350805907249	-0.601718709096625	2.7235193811404	-2.02499387918505	-0.965183803057453	2.32951037094861	-1.9954400530777	0.661811704259422	2.6727322020713	-1.41503600742374	1.33161497835036	1.66848097390173	0.969060754537242	4.03489177555234	-2.37337499610283	-1.98990856654905	3.78590939957268	0.318233848206785	1.83806446738823	-10	2.49663484242469	4.03873680798563	2.10340988804931	4.48597075611082	3.21431550781172	-0.486219160866878	1.10806500924824	-10	2.69927740613495	3.71963454080814	2.28595188873019	4.92801141274291	-0.813029200743679	2.87843827557981	1.54645593494608	2.00512118084701	-0.611577422056677	-2.10654169054064	2.9212603240558	4.85554298731333	3.8077586604556	-1.6229300160028	4.12780972101027	3.74372839564513	2.24372813003984	3.62106869755872	1.61928581881795	3.34161741238334	2.44922080160642	2.52505124656422	2.88453493197724	0.143697504982086	-0.164656428771228	0.279670157858662	2.46739341043419	3.29058036345272	-3.62439946688938	4.99296035277291	-2.43745377627154	5.17106251584044	3.08469532135911	-3.53201338895105	1.14793408238567	3.60924188195672	1.39350298135326	4.03497406032608	3.06421628085419	2.72652878843205	-10	3.44856575863229	3.34624711101162	0.179864573295317	2.358501483744	-10	3.55595983386418	3.47884450485336	-0.123536945351679	3.63614553684194	2.03250915284464	-1.52236651343596	1.53912853984868	3.41592325097002	0.513855287112484	4.29359267102089	1.6311243184088
10300	1.19775078749015	-1.02391557476075	0.896339694825578	3.99002815236513	-10	1.6328855658397	0.423197038776613	3.65148459563548	3.53518526983333	3.92851049275087	0.76697714149419	2.98777929074066	0.479511184817917	2.27803022056986	-0.277680160344906	3.32838232920418	1.70533096635799	-10	2.62983149482419	3.06592151172233	1.76928674028315	3.9444462961137	2.98235225662545	4.74150919126529	4.15501416266984	-1.3348796016098	-0.533771291869959	2.73458303235558	-1.53424226498594	-0.994309784259416	2.2766026588033	-2.05487515614535	0.969726887746545	2.39802402736821	-1.68570313817788	1.62792323355304	1.74050471462773	1.17922560395305	3.94235353821669	-2.83695410105935	-1.80817107532705	3.39316730545755	1.39993851706162	1.08128034386392	-10	2.01333972594957	3.86444077885353	1.98462300782821	4.55611615298253	3.08498501483146	-0.486219160866878	1.1100841476537	-10	2.84006533229012	3.5279560358614	2.86696674052907	5.40096830664815	-1.20965232137765	2.89347010046347	1.67914433592181	2.08844537668993	-0.222670615404825	-2.15527818394513	2.75877799928006	4.79150468805659	3.79647106066105	-1.84635213331201	4.18857259932968	3.46266950685016	2.66421077165505	3.42941171068033	1.52560037702077	3.52899012059555	2.6635562318132	2.46834841473965	2.77952872345305	0.173113350758437	-0.349661692661916	0.554310258582534	2.58279568237721	3.38079129984224	-3.54043097585707	5.03335684227161	-2.31641803234627	4.97827421326364	3.21685720508875	-3.24715825896953	1.47621128229964	4.1841199800631	1.636684029071	4.111400352369	3.50552025345589	2.74791185932712	-10	3.63458506419258	3.57760511923917	1.08528977183404	2.39460568402761	-3.5602986502615	3.89590566232333	3.64099746192385	-0.0396127380794765	3.37099429008902	2.14062552509621	-1.39566989029762	1.20425952800689	3.10392119113617	0.991825291888204	4.49075651124259	1.5350252553277
10350	1.36333237238505	-1.04906867136371	1.22501810520098	3.85007901168713	-3.31108182221941	1.19641465247792	0.478299311802762	3.79405897470368	3.70975406372397	4.27242386467443	0.768114636121755	2.96541880670981	0.637477353865107	2.50331647752907	-0.366846366550955	3.73077788258156	1.69241604347652	-2.05708723085006	2.79359687864259	3.64046323644549	1.69236718002925	4.19818940131208	2.91455571733015	4.8201178741785	4.11779971915764	-1.68673128726689	-0.743121781238076	2.87758297294304	-1.63312357372819	-0.897532777294181	1.94435043581169	-2.33863209900635	0.739965509116565	2.48768164983748	-1.16028721741609	1.63072130198274	1.85784389545118	1.07607417761481	4.16848585130577	-2.51849300298877	-0.932884639697826	3.2901550145702	1.85611600199968	1.65591572030073	-5.601872186861	2.02229438401732	3.98597795599432	1.93600592170842	4.48502263770979	3.25081215907524	0.00723787726955377	1.41999626616213	-3.91658526445098	2.93283259070812	3.5281157635573	2.67239958901874	5.21352500800768	-0.951055782518887	2.92428105539191	1.69035991765724	2.28501884358252	-0.360486993004493	-1.69705290892527	2.67255979029496	5.04141075329519	3.71616679143871	-1.14530704396743	3.9843128725041	3.42108182802524	2.08417923651549	3.63620938142144	1.61221332091848	3.23598643663202	2.59825061170276	2.35086807909013	3.3033114050047	0.143008805075682	-0.0911802940126314	0.935390090132083	2.15513521455644	3.17795948731583	-2.68700823978516	4.99910343600081	-2.31641803234627	5.03585762375633	3.29185832279837	-3.08127886387205	1.19849356517287	4.00346330297108	1.28197753980195	3.96134532138802	3.39926847037903	2.68615365112238	-10	3.1997177709011	3.59873839177034	0.657467597058796	2.52339742309519	-10	3.8525613659812	3.6887360968052	-0.157878882319047	3.59039099113716	2.26274418057786	-1.9754112667927	1.41178013394165	3.29184215200924	0.154960601191648	4.33901996338612	2.22861616224538
10400	1.25699163136334	-1.04906867136371	0.849477429352307	3.92967179534613	-2.11092750165633	1.34610502064839	0.343552736078207	3.61542293864774	3.48735197578073	3.94054896518705	0.914233680493583	3.10469940348079	0.470393022244849	2.54143859250808	-0.301490701731636	3.43383437030503	1.00360592668321	-2.99167488842128	2.77300416921756	3.06000068537174	2.19466402149274	3.99592554169383	2.95118025815276	4.8201178741785	3.74140761397421	-2.0004809502262	-0.743121781238076	2.78085704280437	-2.71326182345249	-0.331929262072389	2.18348363847476	-1.51919886668537	1.11595489522622	2.29082280153233	-1.36772587266215	1.37694620792059	1.73980033110304	1.00365322033585	4.10295168755813	-2.4746160758785	-0.379257882033545	3.23400782868604	1.44360347457707	2.37270022516302	-4.17343579903567	1.81490229665906	3.77036790821758	1.86933417821744	4.75345294409038	3.36998490768998	-0.156624789842183	0.968409368624833	-2.82149217410422	2.91799557860317	3.11163767194016	2.92169497154494	5.54835000211368	-0.857928307850037	2.7136658016197	1.9693567971179	2.31748388744543	-0.311894195641663	-1.78476388830403	2.53681637524064	5.04920409230006	4.24141055989526	-1.19186385223608	4.00234953339645	3.52702854717457	2.41012544408653	3.5800265803277	1.66307765739769	3.04175139936932	2.56075347350035	2.48048061178627	2.6175956476018	-0.00292560585105273	-0.00491736099272195	0.608195506683112	2.18404255389002	3.20696178322826	-3.5059072460701	4.60721934260077	-2.19953202724027	5.08190329884594	3.16849472856102	-3.74641149335433	1.05361736877134	3.81481772639778	0.832068855263091	3.8322428547187	3.43458581206448	2.21575837429877	-5.26580044216198	3.3607479998391	3.34546766609567	0.465923359422038	2.49900926659316	-5.26482534675807	3.99330205959215	3.86389369540974	0.503610331977306	3.5978033333067	1.12077581124284	-2.4104716818605	1.86051874456132	3.07641954860715	0.426243507780692	4.22884245101359	2.21997127805045
10450	1.315963811896	-1.47698113853064	0.644269204854668	3.58094412588254	-4.25681129354798	1.54742045737804	0.304167087288812	3.8275395975894	3.45586259784637	3.72360651794192	0.815735877315802	3.25267536853019	0.566787716747573	1.93247331634749	-0.634100422533788	3.28393791520188	1.34838647881148	-2.97275990900596	2.59644508565704	3.17492042526861	1.9415555075772	3.92893346575844	2.58793204200261	4.84980588058579	4.29507771159174	-2.11248150994234	-0.496551010525717	2.70659046717517	-2.52162633924588	-0.491117101115248	2.23235447498961	-1.8330215495212	0.776144304037673	2.46860817555047	-1.42579743698669	1.89877018380786	1.59334679495439	0.748045158254531	4.0464771477761	-2.27148742469873	-1.04223399230559	3.39262456565755	0.268737237425791	2.09075152313851	-10	1.94685823985999	3.90126553270085	1.90418527116987	4.37104079717787	3.21702270701064	-0.419863312692946	1.52050161881569	-10	2.49937348284258	3.50483538205332	2.84742086863778	5.40970579295302	-1.08012792924949	2.83598726628699	1.5932569065016	2.27472785627842	-0.147345484719436	-2.49418327465155	2.78710907423052	4.95192787753496	3.89028036339919	-1.74936383215193	4.01742591528202	3.38546487510502	2.34014378306645	3.98329246498743	1.58378467222068	3.03720782685778	3.03234155509277	2.45844712888678	2.82901622232547	0.108693138072548	0.295350144897767	0.803912427078387	2.21239019215382	3.41094770565599	-3.5059072460701	4.87030118528562	-1.93510221427041	4.95398327032629	3.19542122657269	-3.19923696897159	1.15833669960476	3.89291909631318	0.687998669329564	3.95081141813343	3.66109277426697	2.67545170593206	-3.83406623755012	3.74694721000354	4.09126374079021	0.625800549762234	2.60031322988669	-10	3.94028244053707	3.69869121156418	-0.100780342484752	3.39949451252238	1.79625677559236	-1.28014120019747	1.4047553846737	3.03985287428279	0.303990763174323	4.1105628641425	2.1254365458929
10500	1.16848026213342	-1.80416604245546	0.462600488454892	3.79780193195302	-10	1.36252042012821	-0.353133891983888	3.81288847615086	3.62838824513047	3.69316976409651	1.32716708069231	2.93058341140299	0.741223500576289	2.21184773518222	-0.261689593284275	3.39462666118048	1.59443222687222	-10	2.64823653578674	2.72116761158084	2.12057400213545	4.08892796823223	2.94254191684657	4.75691223930245	3.69253753373784	-1.81857267535351	-0.0231989201665908	3.1404031182353	-1.87231586696979	-0.834705217492596	2.30037989683662	-1.65416817734892	0.998877993564866	2.33431909377173	-1.62885743464759	1.43560317576642	1.72921795508039	0.911891868549662	4.19411094922314	-4.27154377780478	-0.863831315654132	3.22882390933523	1.56110355967565	1.50596054757042	-10	2.1330674552727	3.85428141019904	2.02578686295782	4.56536236834261	3.14990453130975	-0.128755992027779	0.988588645768855	-4.31118336493186	2.5702443618456	3.30813935717321	2.89160305894637	5.35011410896945	-1.15488311736925	2.69744167867672	1.70648886398147	2.0900654213705	-0.0251678737709068	-1.78554212711865	2.87424173164043	4.87369411625404	3.66773884091132	-1.60275834650439	4.2567465319885	3.80911899137597	2.13710460286719	3.73835696508067	1.84183732483305	3.13101377565539	2.75977628664427	2.3944146631277	2.81667162178149	-1.0166186711078	0.102203930543705	0.545451696990153	2.17746071703373	3.38963310469331	-2.8677811065752	4.8505721069761	-2.19578611855176	4.98772052712429	2.9285625225542	-3.69302859992925	1.50439706469992	3.94308302529815	0.00364130946611635	4.04090706618173	3.29931164249391	2.69678691998763	-10	3.61015751113909	3.80988243680382	1.99490380404878	2.28501944681349	-5.50250971803889	3.89584153697507	3.77569171521832	0.0305780686156845	3.53305209331473	2.3290816855571	-1.13707101551185	1.44148032908431	3.25856609912318	0.885003897998325	4.25362403007951	2.35498817174431
10550	1.51267391650251	-1.78766297538324	1.44242045904158	3.84845212589264	-4.34812054704206	1.76458275694729	-0.655205665601522	3.83564144969543	3.72027042861389	3.83893186382693	0.732211260208747	2.93058341140299	0.504317376536752	2.51718082273981	-0.166168736761293	3.36700240346653	1.59443222687222	-10	3.05193203212263	3.33251038050593	1.98309029717428	4.01089380835064	2.89166249497686	4.75691223930245	3.70879917724919	-1.65342846940061	-0.330689100621815	2.75313729319918	-3.10814663990153	-1.04380208024235	2.14709913033081	-1.79533274371845	0.926876455186261	2.35663822317716	-0.774748797376235	1.20551308756614	1.75637255797694	0.804380633433092	4.2038304417629	-2.76120795614708	-0.472257693845762	3.18043085287774	1.39521235412357	2.14545167583093	-6.79312561178118	1.86655720949318	3.81598580544075	1.96985472681936	4.56536236834261	3.28997822177447	0.369440746966828	1.09740487105899	-10	2.96077034682963	3.04016890072943	2.89160305894637	5.20087405739587	-1.23410921627313	2.7039824739143	1.5175029932366	2.27330551749309	-0.122592472296138	-2.3670922815635	2.87424173164043	5.01193344753819	4.05975710959216	-0.971306884569872	4.15618987513562	3.80607407347308	2.11068010631092	3.75862290926156	1.67292851820546	3.60567645727772	2.78045757229229	2.36827916207286	2.87639626058209	-0.65777529878747	0.090305151832883	0.73393206647872	2.02887616254887	3.36955875505837	-3.0421596941309	4.61557718335292	-2.19578611855176	4.913691466967	3.47015697460067	-3.42206455609498	1.34714548763582	4.02086986669442	0.32040289238202	3.94483768662282	3.27306552493376	2.75328685848587	-2.91893786739203	3.74937263165354	3.5537861925685	2.12620857050054	2.37479956608397	-5.69347935346113	3.73440617804116	3.64755907937224	-0.323499795321661	3.57582068286675	2.39610308554531	-1.84797934352147	1.7345541851903	3.04389220047767	0.539182057676939	4.44530461325154	2.19651097560904
